300739.945 4828938.665
300758.914 4828881.305
300753.203 4828897.413
300749.420 4828909.485
300745.655 4828922.557
300701.477 4828913.352
300705.205 4828898.280
300654.309 4828875.552
312223.575 4838712.051
300639.666 4828869.456
300668.772 4828874.932
300678.458 4828865.383
300709.898 4828881.190
300715.590 4828864.083
300682.356 4828837.121
300683.765 4828851.428
300638.618 4828811.458
300688.505 4828814.107
300684.922 4828827.625
300727.704 4828814.849
300724.047 4828833.921
300719.336 4828850.011
300768.353 4828850.126
300762.606 4828864.234
300773.082 4828835.036
300775.810 4828819.981
300797.177 4828784.585
300776.286 4828790.964
300736.306 4828792.688
300741.017 4828776.598
300718.873 4828768.995
300790.328 4828737.695
300776.184 4828729.948
300764.112 4828726.165
300734.896 4828714.690
300749.004 4828720.437
300714.640 4828710.622
300702.698 4828704.268
300689.627 4828700.503
300681.573 4828697.648
300647.429 4828690.262
300653.477 4828748.170
300643.369 4828742.351
300664.549 4828751.971
300695.711 4828760.411
300707.765 4828763.194
300694.375 4828791.220
300693.489 4828803.464
300650.020 4828778.242
300645.219 4828789.332
300644.454 4828802.350
300596.148 4828786.217
300603.733 4828763.073
300599.196 4828773.748
300559.481 4828749.868
300556.698 4828761.922
300594.384 4828799.253
300534.494 4828806.337
300542.296 4828795.193
300549.115 4828785.066
300497.225 4828792.005
300492.425 4828803.095
300500.008 4828779.952
300503.791 4828767.880
300506.574 4828755.826
300550.880 4828772.030
300514.122 4828730.682
300509.376 4828744.772
300474.809 4828699.890
300528.438 4828704.081
300516.616 4828702.629
300551.599 4828714.644
300562.903 4828717.797
300575.011 4828723.580
300605.826 4828740.529
300618.244 4828735.803
300629.334 4828740.604
300634.339 4828685.498
300623.268 4828681.696
300611.196 4828677.913
300600.142 4828675.112
300566.565 4828643.709
300563.783 4828655.763
300559.018 4828668.853
300589.053 4828670.311
300474.292 4828685.388
300518.495 4828640.577
308585.496 4838281.224
300527.988 4828612.396
300523.259 4828627.486
300535.699 4828596.252
300540.445 4828582.162
300570.312 4828629.637
300574.113 4828618.565
300577.933 4828608.493
300605.221 4828624.005
300617.274 4828626.788
300629.345 4828630.572
300606.335 4828574.971
300617.389 4828577.772
300631.497 4828583.518
300641.532 4828585.337
300651.604 4828589.157
300664.711 4828594.922
300675.711 4828594.723
300709.927 4828606.109
300640.417 4828634.372
308585.719 4838294.431
300651.471 4828637.173
300662.561 4828641.974
300706.849 4828657.179
300693.777 4828653.414
300718.939 4828661.963
300730.974 4828663.746
300744.064 4828668.511
300774.153 4828672.968
300763.505 4828672.526
300758.396 4828672.194
300782.955 4828678.612
300793.279 4828679.625
300789.312 4828635.745
300776.358 4828628.915
300760.096 4828624.390
300743.140 4828619.132
300733.070 4828613.693
300724.034 4828611.856
300780.364 4828573.827
300808.507 4828581.321
300862.903 4828602.344
300804.556 4828639.409
300813.591 4828641.247
300823.663 4828645.066
300832.717 4828647.903
300806.369 4828684.390
300860.933 4828659.396
300852.825 4828653.542
300842.771 4828650.723
300899.534 4828636.693
300902.750 4828648.638
300894.913 4828657.782
300891.113 4828668.854
300933.887 4828685.840
300943.182 4828671.915
300943.159 4828661.551
300946.767 4828648.844
300950.586 4828638.772
300908.239 4828630.379
300881.047 4828610.019
319554.704 4840052.601
300906.100 4828612.567
300920.448 4828576.297
300966.714 4828581.619
300997.277 4828596.313
300964.718 4828590.501
300961.293 4828629.761
301014.986 4828604.598
301027.622 4828605.577
301018.566 4828599.235
301015.423 4828598.279
301005.932 4828601.761
324873.757 4842331.166
324876.090 4842335.420
301091.596 4828579.397
301100.155 4828585.845
301105.747 4828589.954
301116.729 4828588.756
301106.435 4828627.953
301091.453 4828629.224
301072.327 4828622.568
301048.129 4828612.002
301046.656 4828658.942
301122.506 4828631.664
301086.291 4828670.282
301119.265 4828677.937
301116.374 4828679.789
301096.312 4828676.650
301080.979 4828670.917
301070.605 4828665.526
301064.510 4828664.895
301038.168 4828655.580
301031.980 4828659.307
301019.854 4828652.524
300992.177 4828641.774
300980.620 4828640.229
300967.434 4828685.481
300977.826 4828692.587
300986.596 4828694.137
300964.338 4828735.552
300975.464 4828742.353
300989.446 4828741.099
301003.554 4828746.846
301030.866 4828708.342
301003.704 4828699.830
324900.656 4842376.043
324885.675 4842090.334
301046.469 4828711.643
301051.293 4828714.199
301061.991 4828714.782
301066.244 4828718.730
301085.617 4828724.973
301096.207 4828726.167
301115.424 4828733.800
301075.135 4828722.547
301050.823 4828760.997
301062.103 4828763.655
301069.949 4828767.654
301080.985 4828769.455
301100.990 4828776.351
301090.057 4828773.292
301012.590 4828748.684
300967.278 4828787.514
300954.243 4828785.749
300942.153 4828780.966
300918.045 4828775.399
300903.919 4828768.652
300918.557 4828748.382
300929.081 4828777.201
300922.916 4828728.050
300953.405 4828730.234
300923.996 4828717.275
300918.623 4828742.822
300877.270 4828733.123
300873.071 4828722.196
300875.909 4828713.142
300878.763 4828705.088
300850.693 4828701.595
300838.567 4828694.812
300826.582 4828692.275
300821.531 4828693.119
300819.417 4828742.171
300805.363 4828739.424
300836.561 4828749.864
300847.615 4828752.665
300873.147 4828759.583
300865.731 4828758.840
301109.753 4828731.249
300825.195 4829034.153
301042.051 4828757.885
301015.185 4828703.201
300840.639 4829030.873
300850.657 4829031.692
323182.645 4845182.876
300880.674 4829032.151
300936.455 4829019.139
300931.727 4829034.229
300948.075 4828997.923
300939.238 4829007.085
323181.199 4845187.933
301024.879 4828930.515
301025.132 4828944.515
301021.385 4828958.587
301016.621 4828971.678
323179.754 4845193.714
300967.327 4829011.579
300980.399 4829015.344
300994.561 4829024.091
301007.579 4829024.856
301021.633 4829027.604
301011.819 4828982.768
301058.161 4829000.935
301108.701 4829030.031
301115.566 4829013.946
301115.852 4829017.627
301119.194 4829001.834
301077.893 4828944.697
301049.775 4828869.048
301029.644 4828917.426
323198.541 4845132.657
301039.890 4828865.497
323197.096 4845137.716
301035.691 4828809.285
301236.367 4828920.514
323196.012 4845143.135
323194.205 4845148.916
323192.399 4845154.335
323190.593 4845159.031
323188.786 4845163.727
323199.986 4845127.960
301183.080 4828944.319
301176.033 4828976.661
301133.309 4828955.612
301128.854 4828970.197
301131.724 4828975.599
301128.905 4828985.654
301126.031 4828992.707
301157.753 4829032.145
301157.313 4829021.240
301165.208 4829002.561
301217.955 4828987.045
301215.172 4828999.099
301211.173 4829006.440
301205.679 4829027.279
301260.835 4829018.719
301252.192 4829028.171
301258.644 4829026.002
301267.531 4828996.855
301258.493 4829000.348
301269.815 4828989.572
301270.718 4828973.088
301231.061 4828940.558
301229.489 4828945.275
301232.240 4828935.449
301233.419 4828930.733
301234.795 4828926.213
301339.499 4828959.842
301357.605 4828965.516
301321.409 4828955.167
301314.969 4828986.293
301312.222 4829000.346
301312.539 4828996.347
301305.458 4829013.472
301300.426 4829039.227
301353.213 4829026.766
301349.926 4829038.677
301360.527 4829016.478
301162.616 4829013.340
301397.923 4829037.809
301402.856 4829021.860
301410.911 4828981.558
301427.018 4828987.269
301447.126 4828992.908
301373.713 4828971.227
302443.335 4829359.123
302446.146 4829349.637
300790.675 4828578.734
300797.549 4828580.486
305717.917 4837400.813
307544.758 4845457.790
324726.177 4840509.643
324718.196 4840501.663
304770.729 4833483.613
301131.428 4828682.518
301139.614 4828637.357
301153.035 4828605.105
301141.909 4828598.304
301129.783 4828591.521
310749.858 4838118.781
301255.675 4828386.127
301240.209 4828343.507
301207.020 4828382.064
301212.280 4828381.577
301218.071 4828383.479
301226.092 4828385.721
305528.119 4838101.967
301165.679 4828363.805
301135.535 4828356.348
301186.214 4828448.459
301176.160 4828445.640
301149.251 4828442.483
301163.160 4828445.875
327534.788 4842679.196
327503.966 4842650.978
301134.866 4828485.398
301123.660 4828480.574
305525.989 4838110.275
301146.073 4828490.083
301170.068 4828496.754
301187.998 4828502.135
301191.787 4828457.833
301201.097 4828460.855
310747.759 4838125.840
310745.852 4838133.281
310743.371 4838142.057
310740.891 4838151.977
310739.174 4838157.891
301170.992 4828558.067
301132.267 4828549.425
301158.974 4828554.896
301146.235 4828553.509
301108.113 4828544.427
301049.238 4828569.924
301075.325 4828531.584
301049.891 4828525.743
301042.255 4828516.415
301063.105 4828526.001
301085.287 4828536.880
301104.245 4828477.339
301113.833 4828476.953
301082.304 4828473.418
301096.070 4828473.935
301071.385 4828466.683
301059.437 4828462.753
301048.401 4828460.953
306484.620 4841386.686
301026.396 4828516.366
301013.137 4828557.618
301034.694 4828565.376
301029.156 4828566.137
301019.016 4828560.521
300983.904 4828545.142
300974.263 4828556.881
300973.337 4828569.340
300927.250 4828565.171
300932.686 4828553.127
300943.472 4828521.866
300931.162 4828532.591
300905.419 4828519.552
300892.365 4828516.787
300893.233 4828564.785
300878.143 4828560.056
300861.917 4828554.756
300847.358 4828550.283
300832.791 4828545.809
313937.936 4836087.499
300808.657 4828534.304
300822.771 4828485.035
300811.083 4828484.912
300802.645 4828478.396
300876.150 4828459.216
300894.461 4828466.734
300905.497 4828468.536
300919.657 4828475.128
300920.570 4828512.965
300861.477 4828454.703
300812.904 4828437.199
300803.868 4828435.362
300824.994 4828441.982
313937.087 4836090.411
300883.365 4828350.901
300891.184 4828340.756
300923.742 4828371.178
300934.435 4828353.979
300939.540 4828343.409
300992.037 4828368.832
301038.431 4828352.100
315252.869 4850408.240
300987.103 4828386.450
315251.461 4850416.451
301110.430 4828426.183
301020.426 4828407.442
301064.334 4828418.916
301073.586 4828415.484
301055.245 4828413.334
301094.693 4828421.104
301042.250 4828342.028
301079.760 4828343.304
301090.320 4828345.161
301106.392 4828348.872
301057.526 4828301.740
301065.290 4828288.596
301100.078 4828303.973
301109.303 4828302.806
301119.686 4828309.620
301119.674 4828253.604
301106.620 4828250.839
315249.584 4850426.775
301103.073 4828424.037
301086.060 4828418.519
301189.748 4828506.267
301182.391 4828504.275
301094.422 4828251.042
301083.102 4828246.611
301072.405 4828239.453
301068.931 4828265.376
301071.092 4828277.488
301017.022 4828274.464
301023.299 4828264.664
301024.624 4828252.320
301037.208 4828229.086
300970.174 4828228.296
300968.373 4828239.332
300963.627 4828253.422
300966.861 4828266.367
301010.239 4828286.590
301011.780 4828302.621
301009.829 4828310.940
301007.055 4828319.481
300997.963 4828326.824
300944.073 4828333.799
300947.874 4828322.727
300949.639 4828309.691
300954.458 4828299.601
300958.259 4828288.529
300808.681 4828314.238
300825.229 4828288.932
300851.191 4828286.462
300839.439 4828291.898
300860.992 4828275.282
300863.757 4828262.228
300814.127 4828228.114
300871.522 4828249.084
300865.196 4828231.193
300915.538 4828249.289
300910.719 4828259.379
300960.024 4828275.494
300922.785 4828240.694
300925.831 4828229.679
300931.821 4828219.264
300934.110 4828211.996
300937.104 4828206.325
300803.308 4828238.314
300811.229 4828289.186
300939.615 4828197.839
300940.492 4828188.984
300899.990 4828191.553
300880.779 4828180.206
300839.162 4828214.746
300826.684 4828220.127
300873.985 4828164.015
300878.532 4828149.652
300893.370 4828129.654
300885.442 4828133.799
300950.996 4828163.745
300952.264 4828156.034
300949.693 4828146.642
300957.764 4828140.784
300959.404 4828130.462
300921.477 4828135.148
300957.186 4828118.499
300964.541 4828110.363
301007.779 4828108.820
301004.239 4828120.649
301002.361 4828136.236
300992.962 4828160.865
300993.596 4828152.977
300999.691 4828145.739
300989.113 4828167.294
300988.215 4828174.955
300974.795 4828207.207
300986.903 4828212.990
301005.938 4828214.647
301013.957 4828219.643
301027.064 4828221.266
301027.322 4828180.250
301017.160 4828171.431
301039.286 4828178.033
301049.448 4828186.852
301087.716 4828196.163
301092.516 4828196.884
301101.663 4828197.913
301099.048 4828163.950
301056.209 4828152.272
301059.185 4828148.140
301060.562 4828137.637
301062.327 4828124.602
301067.127 4828113.512
301109.559 4828134.176
301115.270 4828120.644
304809.516 4847386.987
301280.242 4828160.909
301262.087 4828155.175
301244.074 4828149.005
301225.717 4828143.657
301220.462 4828144.771
301252.729 4828203.216
301257.919 4828203.364
301263.854 4828205.986
301276.017 4828214.769
301243.328 4828198.833
301237.730 4828200.675
301224.675 4828196.691
301201.423 4828183.107
301144.142 4828211.812
301150.923 4828214.857
301128.896 4828210.424
301164.116 4828265.764
301178.677 4828270.259
301146.781 4828259.115
301130.800 4828260.405
301132.776 4828314.386
301159.919 4828321.897
301149.757 4828313.078
301173.883 4828319.644
301182.049 4828325.370
301189.309 4828327.634
301202.171 4828335.138
301214.266 4828284.905
301227.284 4828285.670
301239.338 4828288.453
304811.419 4847380.800
304813.322 4847374.139
301222.845 4828333.937
301225.649 4828338.969
301237.206 4828336.506
301253.657 4828293.436
301284.444 4828293.640
301204.158 4828279.086
301216.344 4828233.852
301230.416 4828237.599
301242.416 4828237.382
301254.524 4828243.165
301264.614 4828247.984
301302.250 4828227.299
301297.431 4828237.389
301293.649 4828249.460
301289.866 4828261.532
301302.907 4828208.281
301298.400 4828166.927
301302.103 4828170.312
301319.222 4828174.727
301327.483 4828177.820
301314.740 4828143.037
301341.153 4828110.561
301339.904 4828123.668
301375.861 4828023.340
301373.026 4828030.863
301371.101 4828039.476
301363.012 4828047.148
301336.056 4827994.619
301346.151 4828007.910
301356.212 4828058.274
301127.781 4828093.410
301125.210 4828087.832
301127.282 4828075.888
301129.573 4828072.071
315374.763 4851854.288
301208.386 4828014.931
315373.884 4851859.856
301255.577 4828002.157
301258.896 4827987.011
301271.408 4827959.777
301272.174 4827946.759
301225.403 4827943.829
301224.364 4827953.891
301216.093 4827971.230
301221.421 4827968.443
301220.659 4827961.986
301211.152 4827985.051
301183.823 4827915.597
329901.827 4847335.055
329897.604 4847333.648
301213.634 4827917.808
301231.760 4827924.482
301304.660 4827973.181
301292.769 4827979.397
301313.820 4827978.552
301321.734 4827981.949
301328.948 4827988.746
308501.401 4836704.286
298318.767 4834472.961
298322.017 4834462.512
301373.807 4827758.869
301386.763 4827761.179
301406.058 4827772.290
301410.402 4827791.217
301420.255 4827770.887
301286.261 4827877.553
301289.532 4827869.248
301289.784 4827859.769
301422.164 4827729.447
301404.101 4827719.309
301389.180 4827718.140
301378.975 4827712.762
301368.940 4827710.943
301414.048 4827725.395
301433.745 4827719.829
301415.251 4827672.094
301424.250 4827671.932
301434.387 4827676.975
301438.269 4827680.612
301447.674 4827682.600
301407.179 4827668.239
301394.713 4827662.163
301371.435 4827657.748
301382.505 4827659.294
301333.635 4827694.575
301346.893 4827653.324
301341.725 4827699.431
301349.815 4827704.286
301359.868 4827707.105
301348.379 4827746.429
301359.717 4827754.122
301331.537 4827744.628
301321.357 4827734.809
301270.433 4827731.063
301228.007 4827687.376
301183.075 4827791.798
301193.102 4827801.885
301205.713 4827812.867
301214.488 4827817.383
301222.592 4827822.058
301228.777 4827827.959
301262.783 4827845.774
301487.304 4844079.963
301044.411 4827852.845
301286.237 4827848.833
301039.701 4827868.935
301492.747 4844091.994
301025.196 4827665.882
301015.408 4827650.070
301009.150 4827642.899
301019.960 4827656.844
301029.511 4827909.157
301028.117 4827892.151
301034.936 4827882.025
301076.206 4827896.284
301066.201 4827929.806
301067.648 4827917.812
301078.459 4827910.247
301062.055 4827943.553
301112.056 4827981.571
301117.243 4827984.530
301105.849 4827986.774
301088.649 4827986.051
301064.652 4827976.516
301077.760 4827982.281
301048.598 4827973.805
301008.383 4827962.528
301019.895 4827935.312
301014.010 4827954.106
300998.998 4827996.707
300984.758 4828038.978
300991.523 4828025.851
301030.864 4828044.146
301033.665 4828033.092
301035.430 4828020.056
301043.267 4828010.912
301085.609 4828029.153
301097.020 4828038.205
301071.501 4828023.406
301064.465 4828021.533
301079.477 4828077.278
301084.298 4828062.771
301087.791 4828058.881
301075.620 4828106.889
301072.802 4828095.404
301076.640 4828086.332
301013.692 4828096.746
301024.316 4828069.271
301030.117 4828058.163
300977.975 4828051.104
300980.449 4828063.757
300975.807 4828072.334
300973.499 4828080.193
300963.807 4828097.373
300983.324 4827607.663
300995.745 4827628.220
300994.858 4827618.637
301001.405 4827635.401
301048.545 4827574.757
323272.343 4840192.847
301278.522 4827412.487
301230.283 4827455.371
301210.534 4827472.394
301276.887 4827478.103
301271.630 4827485.522
301265.813 4827491.733
301253.633 4827499.705
301245.168 4827504.116
301230.674 4827521.243
301237.811 4827515.458
301178.099 4827501.327
323270.316 4840189.070
301194.686 4827550.121
301187.038 4827553.181
301184.201 4827562.235
301497.616 4844062.203
301214.518 4827638.757
301209.838 4827541.766
301218.982 4827533.128
301223.836 4827525.489
301266.945 4827546.736
301279.763 4827536.501
301320.833 4827539.761
301344.134 4827550.244
301331.959 4827546.562
301352.589 4827605.591
301384.423 4827618.626
301067.973 4827570.758
301057.206 4827594.148
301031.587 4827598.975
301405.587 4827624.927
301395.640 4827621.244
301417.456 4827628.042
301430.546 4827632.807
301447.696 4827585.483
301435.606 4827580.700
301418.498 4827575.007
301404.445 4827572.260
301400.650 4827524.977
301407.986 4827529.781
301420.631 4827526.955
301433.738 4827532.720
301440.889 4827485.577
301429.763 4827478.776
301417.284 4827477.152
301406.745 4827478.191
301393.440 4827475.066
301392.541 4827522.460
301386.097 4827520.751
301377.675 4827518.017
301372.379 4827513.822
301363.325 4827510.984
301295.243 4827518.047
301303.470 4827514.842
301325.930 4827489.654
301356.603 4827471.094
301359.546 4827465.245
301300.243 4827452.494
301296.349 4827456.790
301310.208 4827449.926
301320.332 4827439.967
301343.592 4827415.313
301334.809 4827427.476
301327.927 4827433.605
323226.583 4845253.998
301436.075 4827440.651
301424.516 4827409.850
301435.587 4827398.184
301437.896 4827392.147
301370.337 4827400.826
301418.665 4827412.750
301378.457 4827391.772
301382.391 4827441.158
301377.146 4827452.521
301368.655 4827459.638
301412.109 4827359.369
301235.146 4844075.523
301252.639 4844083.423
301416.037 4827356.024
301423.206 4827349.673
301270.038 4844088.596
301429.083 4827344.621
323259.075 4840168.522
301410.655 4827307.070
301392.141 4827311.072
301369.109 4827332.828
323255.758 4840164.467
301327.297 4827371.595
301354.446 4827407.114
301435.262 4827284.052
301442.949 4827267.475
301377.084 4827321.272
301482.471 4827230.078
301507.229 4827205.600
301511.097 4827219.231
301523.259 4827228.014
301543.460 4827174.193
301560.670 4827191.854
301551.499 4827185.491
301570.275 4827200.240
301577.440 4827211.931
301582.365 4827216.210
301591.352 4827221.909
301534.421 4827236.815
323254.007 4840160.691
301581.065 4827286.467
301559.942 4827283.701
301498.272 4827284.481
301507.292 4827275.981
301516.891 4827263.139
323252.256 4840156.912
301474.072 4827238.774
301454.928 4827253.852
301463.587 4827247.097
301450.822 4827260.331
301486.344 4827288.698
301464.574 4827313.937
301469.580 4827302.004
301480.453 4827294.806
301525.226 4827319.671
301519.493 4827324.689
301513.760 4827329.707
301500.248 4827338.462
323250.598 4840153.135
323248.755 4840149.632
301468.755 4827367.038
301461.846 4827372.165
301455.782 4827377.526
301449.572 4827384.890
301488.869 4827349.140
301585.972 4827404.933
301588.564 4827393.124
301595.731 4827363.745
301589.967 4827376.853
301601.442 4827347.637
301556.443 4827348.449
301564.118 4827330.305
301530.959 4827314.653
301534.929 4827307.460
301548.541 4827298.577
301610.117 4827316.446
301663.445 4827291.500
301671.608 4827300.356
301632.752 4827343.973
301617.170 4827332.349
301626.297 4827339.186
301643.950 4827353.902
301636.931 4827403.636
301641.308 4827394.931
301681.378 4827398.208
301653.135 4827367.584
301699.431 4827400.883
301742.477 4827364.902
301732.454 4827358.661
301727.418 4827344.361
301721.365 4827341.470
301716.238 4827334.560
301709.148 4827329.687
301698.149 4827329.885
301656.246 4827280.628
301637.313 4827276.445
301648.084 4827271.773
301632.688 4827250.044
302003.227 4827406.685
301910.440 4827398.071
301796.987 4827393.199
301812.354 4827394.842
301786.494 4827388.069
301851.769 4827408.930
301820.227 4827449.585
301837.492 4827457.406
301808.330 4827448.930
301797.697 4827444.822
301787.187 4827441.311
301808.870 4827522.882
301812.380 4827513.517
301819.198 4827496.748
301820.962 4827483.712
301877.591 4827469.754
302077.903 4827421.056
301869.180 4827485.922
301863.502 4827512.953
301921.572 4827515.905
301929.047 4827486.761
301901.850 4827476.250
301916.903 4827478.978
301868.623 4827408.830
301916.902 4827428.930
301930.307 4827425.770
301954.637 4827408.277
310123.197 4848229.890
310119.036 4848228.453
301983.358 4827447.770
301981.629 4827462.805
301989.299 4827430.806
301993.816 4827417.572
302032.547 4827420.363
302049.813 4827416.560
302069.282 4827442.216
302060.554 4827457.378
302054.349 4827485.076
302055.789 4827470.468
302095.207 4827495.693
302091.914 4827510.284
326345.131 4855319.833
310128.340 4848231.554
302065.759 4827413.273
302089.774 4827517.441
302088.028 4827522.201
302045.621 4827516.665
302050.304 4827504.055
301970.326 4827492.709
301973.901 4827477.949
301965.458 4827504.885
301962.697 4827522.164
301956.914 4827534.272
301944.547 4827569.506
301940.764 4827581.578
302008.183 4827548.351
301996.147 4827546.568
302036.163 4827546.845
302038.856 4827529.791
302085.627 4827530.303
302078.012 4827545.456
302076.420 4827558.854
302078.677 4827574.585
302096.710 4827576.501
302034.417 4827560.880
302019.013 4827594.169
302061.210 4827604.409
302084.390 4827613.994
302054.717 4827632.535
302056.482 4827619.499
302007.791 4827637.384
302009.628 4827628.348
302014.466 4827619.258
302015.285 4827609.241
301995.446 4827589.452
301982.769 4827584.245
301939.053 4827597.613
301964.739 4827635.160
301927.560 4827625.830
301932.343 4827613.739
301882.580 4827627.642
301887.949 4827612.380
301893.020 4827596.445
301896.155 4827586.226
301904.567 4827571.229
301906.278 4827555.193
301912.807 4827529.068
301909.061 4827543.140
301862.738 4827525.971
301854.955 4827538.115
301839.594 4827582.194
323258.710 4845268.090
301845.462 4827566.294
301847.262 4827555.259
301796.193 4827552.180
301802.976 4827540.054
301794.518 4827570.216
301787.771 4827584.342
301787.024 4827598.359
301836.132 4827601.002
301829.294 4827612.600
301823.680 4827629.452
301819.782 4827639.780
301782.295 4827613.449
301776.548 4827627.557
301772.766 4827639.629
301674.553 4827629.400
301653.627 4827633.779
301645.588 4827627.141
301638.634 4827628.524
301627.411 4827622.248
301614.393 4827621.483
301622.832 4827590.322
301624.616 4827578.286
301628.736 4827563.828
301634.222 4827560.420
301637.977 4827544.898
301632.892 4827549.729
301638.875 4827535.235
301772.163 4827435.042
301736.918 4827427.214
301725.737 4827417.413
301714.458 4827407.796
301670.375 4827444.918
301677.975 4827431.280
301676.970 4827421.302
301630.832 4827424.129
301635.633 4827413.039
301619.267 4827448.345
301625.565 4827436.591
301615.185 4827463.241
301612.400 4827471.904
301615.947 4827466.441
301613.671 4827479.307
301660.752 4827472.695
301656.642 4827480.306
301657.078 4827492.675
301642.366 4827521.913
301648.349 4827507.837
301600.391 4827523.523
301602.872 4827512.123
301606.810 4827502.980
301608.730 4827496.339
301544.607 4827523.715
301546.462 4827515.679
301551.985 4827497.375
301549.335 4827508.625
301555.938 4827486.500
301558.703 4827473.446
301608.989 4827488.542
301572.137 4827450.934
301571.679 4827440.680
301576.653 4827415.104
301577.799 4827423.086
301576.925 4827430.103
301522.318 4827464.870
301507.452 4827460.367
301489.272 4827455.401
304011.961 4828894.672
301448.037 4827442.780
301459.147 4827444.234
301474.218 4827447.963
301468.201 4827447.072
301482.583 4827451.561
301456.033 4827493.306
301471.032 4827493.034
301501.266 4827505.492
301503.441 4827497.989
