329267.349 4847214.382
318141.019 4851350.892
319526.06 4850474.347
322666.48 4840244.995
316578.529 4837299.827
320090.607 4840439.088
311638.668 4846500.629
317717.95 4842481.305
317974.383 4835585.563
316753.668 4840525.972
315161.15 4835771.927
313513.284 4839516.175
311140.128 4834206.475
312784.693 4835198.387
313210.454 4838740.608
309149.334 4839383.763
309046.535 4835795.505
305547.817 4838349.501
309179.101 4843645.874
303843.65 4835392.912
308098.342 4834736.391
311140.781 4836829.25
314135.392 4836474.6
305680.076 4836475.638
303495.37 4839848.29
321294.32 4844808.422
310475.016 4835614.441
320008.764 4838375.449
326287.329 4848218.213
316301.629 4835311.164
299026.337 4842001.481
302398.946 4828220.99
312255.296 4845612.74
321294.32 4844808.422
311546.546 4849982.759
331263.521 4849355.24
305766.775 4838219.535
303644.906 4845505.557
16301020.19 4842993.242
298033.196 4845409.085
297802.850 4843455.550
297599.566 4844850.73
300310.169 4837454.161
303495.37 4839848.29
305369.831 4839061.627
303169.646 4839940.987
303616.869 4839703.484
298967.859 4846410.144
301408.72 4847140.836
302478.099 4833670.075
299974.306 4833576.286
300244.345 4833862.657
302200.469 4830757.301
303827.745 4828236.168
303736.508 4830036.25
305490.995 4832001.395
301803.026 4830655.347
305935.747 4831983.767
302520.614 4829352.226
304507.126 4829070.156
305684.654 4830176.769
305117.401 4835943.49
312625.1 4834070.1
304427.283 4839870.097
310171.205 4833199.5
309592.742 4833075.15
308634.118 4834975.935
308535.053 4834936.102
308424.362 4836553.854
308424.362 4836553.854
307313.242 4838897.796
307159.61 4843125.181
305369.831 4839061.627
307238.607 4840227.989
306092.757 4838314.132
304474.918 4841641.274
306184.971 4840579.829
309502.127 4832871.841
309731.417 4832702.132
310171.205 4833199.5
310452.283 4833330.094
310078.063 4832879.639
312072.004 4833031.099
312529.026 4835006.264
311616.845 4834257.298
312212.234 4834420.986
312234.895 4833818.151
308498.716 4836548.304
309809.028 4836017.192
309146.453 4836027.149
310176.067 4835092.177
310444.366 4835147.858
310516.858 4835519.56
310890.043 4835624.311
307798.725 4838609.617
308861.571 4839157.513
309871.958 4837779.849
307777.092 4839454.931
309888.062 4839598.678
310290.842 4837576.997
310631.627 4837689.987
308516.158 4841012.66
308363.222 4840496.367
314976.425 4835929.566
310238.253 4832917.6
321121.48 4840286.411
314546.351 4835524.516
307450.6 4841520.568
312653.459 4833740.458
312987.657 4834103.15
313365.722 4833827.69
315275.147 4834480.948
312892.771 4833655.074
312596.053 4834948.781
312596.053 4834948.781
312891.722 4834130.208
312941.219 4834403.341
314226.394 4835566.282
312638.15 4834368.877
313538.741 4834461.435
312656.501 4835626.517
312784.693 4835198.387
313008.094 4835988.315
313331.358 4836359.292
313236.305 4836679.961
311740.98 4836529.886
312341.383 4836855.743
312441.748 4836249.415
311612.549 4838017.799
315936.842 4834847.796
314546.077 4833506.77
314346.521 4833785.636
314031.409 4834219.432
311154.67 4836691.421
303578.382 4840199.027
315265.649 4833693.634
302930.017 4840239.822
314733.161 4834664.297
314951.416 4834491.759
314852.788 4834335.782
314924.96 4834845.425
315098.172 4835510.803
315938.832 4835274.777
314894.128 4834966.169
314918.74 4834854.205
314336.45 4835207.477
311986.276 4833204.676
315695.302 4834220.985
315761.307 4835316.769
316301.629 4835311.164
316320.237 4834816.262
316162.693 4834926.354
315850.149 4835391.841
315717.036 4834953.523
315535.847 4834747.248
315238.113 4834835.385
314922.311 4835362.425
315235.293 4836179.567
315894.953 4835814.81
315402.961 4835610.583
315355.57 4835585.702
315069.925 4835428.243
315897.506 4835174.945
315568.568 4835260.802
315503.346 4835278.719
315218.243 4835158.31
316026.094 4835164.248
315857.23 4834953.007
315030.944 4834638.451
314016.956 4833877.287
314694.719 4836162.2
314385.724 4836074.442
314125.204 4836378.513
314069.293 4836309.799
315129.23 4836355.231
315305.625 4836073.749
314805.503 4836280.482
313675.937 4838098.776
318576.281 4835453.813
317943.9 4835363.7
317675.501 4835370.589
316860.793 4835405.275
317061.964 4836003.207
317024.211 4835295.142
317363.812 4835349.774
318841.542 4836646.119
316904.582 4838785.698
316206.977 4837021.56
316904.212 4838319.253
317490.612 4838737.441
316055.532 4839790.031
316320.237 4834816.262
315197.675 4839421.965
321857.425 4838471.01
319788.946 4838404.243
320060.119 4838292.99
303441.401 4846286.246
303758.285 4845121.85
302974.388 4845098.001
303312.383 4845154.681
304784.857 4844841.198
305729.804 4844830.007
307077.41 4849206.856
307305.719 4846573.851
307171.021 4848272.008
318032.248 4841301.462
317072.722 4843357.465
299955.034 4842708.777
317759.303 4842240.892
315980.046 4846829.314
316177.093 4845907.160
318950.555 4844172.197
309052.338 4848800.812
311847.038 4847372.823
311483.074 4848796.473
313861.788 4847438.641
316711.101 4849356.427
320465.905 4850752.081
322414.868 4849207.212
324386.193 4842934.029
322201.621 4847137.496
324868.554 4845948.701
323204.318 4838479.995
326352.434 4842716.428
329267.349 4847214.382
326538.004 4842805.546
322581.624 4840001.094
322807.053 4839091.990
323945.959 4842753.228
323536.475 4842921.228
323589.791 4842948.514
324283.564 4841758.355
327027.681 4846037.557
327389.337 4844565.871
327945.973 4846724.998
329332.79 4846751.509
329477.861 4846208.958
331630.423 4847793.937
312477.673 4833771.299
329706.73 4847099.292
326108.065 4848208.646
298066.074 4844753.289
